"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000075000","Nrbf2",0.24,4.777,0.275478779137319,0.514350956595267,0.182,0.161
"ENSMUSG00000078619","Smarcd2",-0.19,6.112,0.275535135312567,0.514360662451587,0.213,0.132
"ENSMUSG00000034744","Nagk",-0.204,6.064,0.275616831242929,0.51445633650094,0.221,0.142
"ENSMUSG00000018974","Sart3",0.3,4.129,0.275676324352233,0.514510551016571,0.183,0.2
"ENSMUSG00000027610","Gss",0.345,3.784,0.27575127623678,0.514593601971187,0.187,0.229
"ENSMUSG00000038415","Foxq1",-0.835,0.304,0.275890698375713,0.514740092873225,0.136,0.567
"ENSMUSG00000031016","Wee1",0.389,3.373,0.275885214822124,0.514740092873225,0.184,0.256
"ENSMUSG00000020690","Efcab3",4.268,-3.352,0.27615881774763,0.515135110762744,0.279,1.183
"ENSMUSG00000028145","Them4",-0.571,1.864,0.276163390247349,0.515135110762744,0.157,0.394
"ENSMUSG00000076430","Hus1b",-2.264,-2.52,0.276238114680713,0.515145869424324,0.144,1.388
"ENSMUSG00000024241","Sos1",0.231,5.044,0.276242476798514,0.515145869424324,0.191,0.155
"ENSMUSG00000004626","Stxbp2",-0.201,7.619,0.276260614790107,0.515145869424324,0.285,0.141
"ENSMUSG00000050812","AI314180",0.21,6.909,0.276305884595764,0.515173434613177,0.272,0.143
"ENSMUSG00000020834","Dhrs13",-0.646,1.121,0.276368722979005,0.515227534086095,0.139,0.444
"ENSMUSG00000058230","Arhgap35",0.32,3.974,0.276395880961679,0.515227534086095,0.185,0.213
"ENSMUSG00000038670","Mybpc2",-1.258,-1.243,0.276475263014714,0.515261827994115,0.121,0.824
"ENSMUSG00000036223","Ska1",-0.665,0.983,0.276473318807924,0.515261827994115,0.137,0.454
"ENSMUSG00000074500","Zfp558",1.025,-0.219,0.276670562900648,0.51554470671545,0.145,0.617
"ENSMUSG00000027583","Zbtb46",0.506,4.584,0.27668806635119,0.51554470671545,0.29,0.338
"ENSMUSG00000029196","Tada2b",-0.365,3.459,0.276802122629288,0.515700360329627,0.172,0.253
"ENSMUSG00000036850","Mrpl41",-0.309,3.889,0.27690590795014,0.515779985950338,0.17,0.214
"ENSMUSG00000036879","Phkb",0.292,4.936,0.276894846394065,0.515779985950338,0.223,0.197
"ENSMUSG00000039154","Shd",1.797,-2.373,0.277030590580199,0.515955353204475,0.123,0.932
"ENSMUSG00000042042","Csgalnact2",0.251,4.927,0.277113306102288,0.516052528820418,0.198,0.169
"ENSMUSG00000030751","Psma1",-0.185,6.7,0.277197534034005,0.516152499185301,0.238,0.13
"ENSMUSG00000021993","Mipep",-0.371,3.417,0.277355689163,0.516390087646141,0.173,0.257
"ENSMUSG00000098445","Mir6972",-1.885,-2.712,0.277452127029783,0.516413890591312,0.111,1.126
"ENSMUSG00000034308","Sdr42e1",-0.7,1.326,0.277492853518979,0.516413890591312,0.159,0.489
"ENSMUSG00000026784","Pdss1",-0.533,1.964,0.277551837753006,0.516413890591312,0.152,0.37
"ENSMUSG00000072082","Ccnf",-0.452,3.015,0.277451817229216,0.516413890591312,0.181,0.315
"ENSMUSG00000061143","Maml3",-0.361,3.731,0.277550127337201,0.516413890591312,0.185,0.252
"ENSMUSG00000002984","Tomm40",-0.222,5.18,0.277542242554532,0.516413890591312,0.188,0.154
"ENSMUSG00000046721","Rpl14-ps1",0.206,7.126,0.277620742895194,0.516485226625894,0.278,0.141
"ENSMUSG00000027505","Fam209",-0.776,0.317,0.277669497413855,0.516519062890723,0.126,0.534
"ENSMUSG00000057388","Mrpl18",-0.263,4.518,0.27771279849575,0.516542748374374,0.178,0.183
"ENSMUSG00000087026","A230103J11Rik",-0.978,-0.774,0.277875433996081,0.516788364920291,0.109,0.668
"ENSMUSG00000002546","Golga2",0.197,6.271,0.277941258013407,0.516853898746621,0.232,0.134
"ENSMUSG00000037455","Slc18b1",-0.869,1.151,0.278026842102061,0.516956159533519,0.182,0.606
"ENSMUSG00000030781","Slc5a2",3.17,-2.083,0.278214944565451,0.517248996948729,0.285,1.407
"ENSMUSG00000008333","Snrpb2",-0.218,5.385,0.278302752049423,0.517355324986925,0.195,0.152
"ENSMUSG00000030472","Ceacam18",-1.026,-0.675,0.27868788589512,0.517957313666491,0.12,0.673
"ENSMUSG00000028409","Smu1",-0.197,5.875,0.27867709601341,0.517957313666491,0.206,0.138
"ENSMUSG00000030763","Lcmt1",0.346,3.802,0.27877184025995,0.517994506090653,0.187,0.231
"ENSMUSG00000020576","Nbas",0.231,4.913,0.278784905704156,0.517994506090653,0.183,0.156
"ENSMUSG00000001270","Ckb",0.376,6.331,0.278799859918008,0.517994506090653,0.315,0.255
"ENSMUSG00000030822","Prr14",-0.215,6.03,0.279035833984039,0.51837593696815,0.226,0.151
"ENSMUSG00000027680","Fxr1",0.859,2.089,0.279184990198285,0.518596016749546,0.249,0.55
"ENSMUSG00000030303","Far2",-0.45,2.715,0.279266525141443,0.518633447833839,0.165,0.313
"ENSMUSG00000034160","Ogt",0.225,6.71,0.279248019597116,0.518633447833839,0.271,0.154
"ENSMUSG00000051435","Fhad1",0.857,1.144,0.279649465318323,0.519148862973751,0.191,0.542
"ENSMUSG00000017405","Nek8",-0.548,2.28,0.279689681160191,0.519148862973751,0.171,0.384
"ENSMUSG00000025499","Hras",-0.251,4.471,0.279677479895923,0.519148862973751,0.169,0.175
"ENSMUSG00000022568","Scrib",-0.198,5.812,0.279697671234053,0.519148862973751,0.203,0.138
"ENSMUSG00000049470","Aff4",0.188,7.259,0.27959011923458,0.519148862973751,0.27,0.13
"ENSMUSG00000020541","Tom1l1",0.8,0.438,0.279775710413053,0.519179656771334,0.141,0.5
"ENSMUSG00000028873","Cdca8",-0.36,3.767,0.279766069785637,0.519179656771334,0.186,0.252
"ENSMUSG00000099950","9130227L01Rik",2.542,-2.464,0.279904852415735,0.51930524770763,0.185,1.155
"ENSMUSG00000026173","Plcd4",-0.952,-0.127,0.279878238781228,0.51930524770763,0.133,0.648
"ENSMUSG00000001323","Srr",-0.362,3.423,0.279947800981113,0.519327910964853,0.169,0.252
"ENSMUSG00000056162","Cndp1",1.284,-1.141,0.279987758930022,0.519345021997752,0.134,0.726
"ENSMUSG00000019303","Psmc3ip",-0.679,1.008,0.280112678789307,0.519519706528561,0.14,0.47
"ENSMUSG00000020794","Ube2g1",-0.254,4.974,0.280355293348345,0.519912614903461,0.196,0.179
"ENSMUSG00000053110","Yap1",-0.635,1.272,0.280433739285084,0.520001023421415,0.143,0.44
"ENSMUSG00000037395","Rcor3",0.398,3.421,0.280820711455847,0.520661441977278,0.188,0.266
"ENSMUSG00000026096","Osgepl1",0.625,2.294,0.280884565632453,0.52070804186034,0.202,0.409
"ENSMUSG00000025794","Rpl14",0.201,6.156,0.280907474825356,0.52070804186034,0.227,0.138
"ENSMUSG00000028716","Pdzk1ip1",0.944,-0.159,0.28104681050647,0.520909181083507,0.136,0.566
"ENSMUSG00000030806","Stx1b",-0.88,0.702,0.281134098167447,0.520911702247746,0.161,0.609
"ENSMUSG00000038702","Dsel",-0.487,2.653,0.281155028450709,0.520911702247746,0.172,0.343
"ENSMUSG00000035726","Supt16",-0.191,6.101,0.281087867978993,0.520911702247746,0.211,0.135
"ENSMUSG00000020326","Ccng1",0.203,6.361,0.281171478056675,0.520911702247746,0.239,0.14
"ENSMUSG00000051498","Tlr6",0.348,3.712,0.281247982484058,0.520939209472281,0.183,0.233
"ENSMUSG00000022427","Tomm22",-0.192,5.966,0.281247437749434,0.520939209472281,0.206,0.135
"ENSMUSG00000035539","Ccdc180",-0.723,0.728,0.281299702130038,0.520977900766481,0.135,0.499
"ENSMUSG00000000976","Heatr6",-0.218,5.29,0.28134148851155,0.520998188807472,0.189,0.153
"ENSMUSG00000019803","Nr2e1",4.332,-3.326,0.281412778364979,0.521073101995553,0.288,1.199
"ENSMUSG00000034872","Gipc3",-1.731,-2.088,0.28146113609308,0.521105541547152,0.126,1.081
"ENSMUSG00000037846","Rtkn2",-0.778,0.198,0.281497600800807,0.521115957310697,0.122,0.525
"ENSMUSG00000042831","Alkbh6",0.324,4.109,0.281573354400846,0.52119909548313,0.192,0.219
"ENSMUSG00000085808","Gm14718",-1.67,-2.752,0.281652075481855,0.521287707720963,0.096,1.021
"ENSMUSG00000020520","Galnt10",0.211,5.398,0.281996715184116,0.521854948680424,0.194,0.144
"ENSMUSG00000020196","Cabin1",-0.181,6.635,0.282020321419673,0.521854948680424,0.23,0.128
"ENSMUSG00000026123","Plekhb2",0.187,7.456,0.282183480146258,0.522099687672338,0.276,0.13
"ENSMUSG00000040936","Ulk4",1.046,-0.233,0.282217732854719,0.522105895530877,0.147,0.642
"ENSMUSG00000017740","Slc12a5",-1.511,-2.343,0.282324161054086,0.522188449375213,0.099,0.993
"ENSMUSG00000022299","Slc25a32",0.523,2.307,0.282297559860246,0.522188449375213,0.171,0.346
"ENSMUSG00000035161","Ints6",-0.209,5.197,0.282356121559371,0.522190406272328,0.178,0.146
"ENSMUSG00000035268","Pkig",-0.248,4.632,0.282564319997529,0.522461087571752,0.174,0.174
"ENSMUSG00000067194","Eif1ax",0.223,5.585,0.282551768913031,0.522461087571752,0.213,0.153
"ENSMUSG00000073386","9830107B12Rik",1.325,-1.003,0.28269816674254,0.522594204311939,0.147,0.735
"ENSMUSG00000025086","Trub1",-0.438,3.065,0.282684313731833,0.522594204311939,0.178,0.309
"ENSMUSG00000097164","Cep83os",-0.495,2.386,0.282833933719115,0.522787990810064,0.161,0.347
"ENSMUSG00000024429","Gnl1",-0.185,6.179,0.282894064860006,0.52284194553258,0.21,0.131
"ENSMUSG00000040693","Slco4c1",-1.02,-0.73,0.282944063040916,0.522877162868044,0.116,0.692
"ENSMUSG00000037971","1110032A03Rik",-0.387,3.198,0.283030437971635,0.522940479611025,0.167,0.271
"ENSMUSG00000049960","Mrps16",-0.293,4.015,0.283040219346812,0.522940479611025,0.167,0.206
"ENSMUSG00000089943","Ugt1a5",-2.08,-1.173,0.283103819361921,0.522943631348681,0.197,1.409
"ENSMUSG00000025203","Scd2",0.191,6.545,0.283086827137988,0.522943631348681,0.238,0.132
"ENSMUSG00000097787","2700046G09Rik",1.147,-0.774,0.283185023363669,0.523036454781865,0.133,0.694
"ENSMUSG00000019923","Zwint",-0.215,5.315,0.283252211166565,0.523103373146733,0.188,0.151
"ENSMUSG00000041112","Elmo1",0.2,6.427,0.283321610507072,0.523174360654409,0.239,0.138
"ENSMUSG00000025815","Dhtkd1",0.594,2.561,0.283509234345515,0.523406428708676,0.208,0.392
"ENSMUSG00000048755","Mcat",0.46,2.868,0.283481304088709,0.523406428708676,0.181,0.306
"ENSMUSG00000079511","Ccdc142",-0.354,3.719,0.283592330559303,0.523445461692092,0.18,0.25
"ENSMUSG00000022552","Sharpin",-0.219,5.704,0.283584637055398,0.523445461692092,0.21,0.155
"ENSMUSG00000021040","Slirp",0.299,4.094,0.28371925244901,0.523622534718585,0.179,0.202
"ENSMUSG00000000563","Atp5f1",0.195,7.191,0.283846532448702,0.523800229913526,0.27,0.135
"ENSMUSG00000021460","Auh",0.249,4.789,0.283990649549612,0.524008953493049,0.187,0.17
"ENSMUSG00000034656","Cacna1a",-1.02,-0.113,0.284150945267501,0.524190248158323,0.142,0.712
"ENSMUSG00000027170","Eif3m",-0.189,6.458,0.284131968914749,0.524190248158323,0.226,0.134
"ENSMUSG00000055944","E130018O15Rik",1.938,-2.682,0.284297812024907,0.524241204758472,0.121,0.912
"ENSMUSG00000040287","Stac3",-0.772,0.576,0.284319462845711,0.524241204758472,0.137,0.531
"ENSMUSG00000029675","Eln",-0.785,1.116,0.284266495878911,0.524241204758472,0.164,0.552
"ENSMUSG00000029521","Chek2",0.381,3.596,0.284237592992389,0.524241204758472,0.19,0.257
"ENSMUSG00000041420","Meis3",-0.234,4.967,0.284333686922204,0.524241204758472,0.182,0.165
"ENSMUSG00000030041","M1ap",1.132,0.228,0.284487824638047,0.52446817158343,0.189,0.689
"ENSMUSG00000041229","Phf8",0.237,5.092,0.284566862904023,0.524556654232812,0.195,0.163
"ENSMUSG00000040387","Klhl32",1.477,-1.304,0.284808463320428,0.524876027866189,0.146,0.849
"ENSMUSG00000038844","Kif16b",-0.223,5.147,0.284832825756101,0.524876027866189,0.185,0.157
"ENSMUSG00000012535","Tnpo3",-0.193,5.961,0.284833304268727,0.524876027866189,0.205,0.137
"ENSMUSG00000094103","1700047I17Rik2",0.313,4.227,0.284965341160445,0.525062079918133,0.193,0.213
"ENSMUSG00000063810","Alms1",-0.379,3.268,0.285000276237281,0.525069196233927,0.166,0.268
"ENSMUSG00000030647","Ndufc2",0.22,5.109,0.285084312992655,0.525166763430708,0.184,0.151
"ENSMUSG00000004843","Chmp2b",-0.191,5.775,0.285138282261839,0.52520892671251,0.194,0.135
"ENSMUSG00000027204","Fbn1",-0.678,1.029,0.285170023606884,0.525210142660395,0.14,0.475
"ENSMUSG00000097543","Gm805",1.694,-2.21,0.285387804652924,0.525536112476951,0.122,0.895
"ENSMUSG00000030029","Lrig1",0.785,1.027,0.285409214356787,0.525536112476951,0.169,0.499
"ENSMUSG00000054737","Zfp182",-0.347,3.799,0.285477962770252,0.525605427641286,0.18,0.246
"ENSMUSG00000026571","Dcaf6",-0.288,4.364,0.285510224249922,0.525607557400062,0.182,0.204
"ENSMUSG00000068893","Sprr2a2",2.329,-1.574,0.285670692760225,0.525845682599377,0.223,1.247
"ENSMUSG00000085851","4921518K17Rik",1.934,-1.755,0.285744229314855,0.52586647647162,0.171,1.013
"ENSMUSG00000057156","Homez",-0.554,2.142,0.285733543239838,0.52586647647162,0.165,0.392
"ENSMUSG00000033313","Fbxl8",-0.442,2.784,0.285776241544181,0.525868118219926,0.165,0.312
"ENSMUSG00000032419","Tbx18",-1.271,-1.846,0.285873390703315,0.525989607589789,0.101,0.756
"ENSMUSG00000046613","Vwa5b2",-1.596,-2.841,0.285951351610443,0.526075769135903,0.09,0.891
"ENSMUSG00000033542","Arhgef5",0.63,1.779,0.286071117872632,0.526238814479833,0.173,0.412
"ENSMUSG00000004771","Rab11a",0.21,6.215,0.286104407321989,0.526242764224118,0.234,0.146
"ENSMUSG00000023216","Epb42",-1.607,-2.183,0.286194456939701,0.526307956063542,0.114,0.973
"ENSMUSG00000020919","Stat5b",-0.184,6.236,0.286202142754639,0.526307956063542,0.211,0.131
"ENSMUSG00000063576","Klhdc3",-0.221,5.311,0.286403911648128,0.526621686510345,0.191,0.156
"ENSMUSG00000056367","Actr3b",1.577,-0.883,0.286460592368914,0.526668598612763,0.185,0.895
"ENSMUSG00000026034","Clk1",-0.179,8.088,0.28652628576336,0.526732068845655,0.281,0.129
"ENSMUSG00000027810","Eif2a",-0.205,5.925,0.286571204726326,0.526757339004184,0.211,0.146
"ENSMUSG00000035722","Abca7",-0.18,7.038,0.286805498377975,0.527130662561565,0.244,0.129
"ENSMUSG00000038357","Camp",-1.409,-1.737,0.287076217434013,0.527570845263725,0.113,0.956
"ENSMUSG00000040752","Myh6",3.157,-2.518,0.28714293240511,0.527636066961891,0.235,1.444
"ENSMUSG00000041515","Irf8",-0.188,7.804,0.287273860951535,0.527819256535722,0.277,0.135
"ENSMUSG00000034467","Dynlrb2",-1.461,-1.654,0.287344569043985,0.527891772962085,0.121,0.971
"ENSMUSG00000093599","Mir5620",2.325,-2.678,0.287813109735247,0.528695067758039,0.154,0.982
"ENSMUSG00000027981","Rnpc3",-0.357,3.501,0.287936100102488,0.528863502123026,0.169,0.253
"ENSMUSG00000055102","Zfp819",-0.752,0.272,0.288027890722376,0.528927848449028,0.121,0.517
"ENSMUSG00000038305","Spats2l",1.049,0.492,0.288065036647911,0.528927848449028,0.188,0.661
"ENSMUSG00000022667","Cd200r1",0.237,5.984,0.288040290498392,0.528927848449028,0.24,0.165
"ENSMUSG00000037362","Nov",1.586,-0.026,0.288114144956094,0.528960541228605,0.241,0.946
"ENSMUSG00000045288","Ush1g",4.354,-3.299,0.288376069509594,0.529357816850634,0.294,1.22
"ENSMUSG00000001802","Lrp3",-2.235,-2.897,0.28853595932381,0.529357816850634,0.128,1.164
"ENSMUSG00000021219","Rgs6",-1.592,-2.678,0.288581146220147,0.529357816850634,0.094,0.951
"ENSMUSG00000090622","A930033H14Rik",1.61,-1.739,0.288568222024858,0.529357816850634,0.137,0.892
"ENSMUSG00000042510","AA986860",-0.862,0.491,0.288499428386711,0.529357816850634,0.146,0.613
"ENSMUSG00000032459","Mrps22",-0.451,2.678,0.288501262593919,0.529357816850634,0.161,0.321
"ENSMUSG00000032946","Rasgrp2",0.439,2.848,0.288472087436185,0.529357816850634,0.171,0.296
"ENSMUSG00000041297","Cdk13",-0.184,6.324,0.288493396937903,0.529357816850634,0.214,0.132
"ENSMUSG00000074004","B3gnt6",1.656,-1.864,0.288846672884903,0.529594280556792,0.135,0.922
"ENSMUSG00000068011","Mkrn2os",-1.521,-1.902,0.288850295398112,0.529594280556792,0.117,0.976
"ENSMUSG00000015335","Zdhhc12",-0.469,2.882,0.288753991899729,0.529594280556792,0.176,0.338
"ENSMUSG00000027488","Snta1",-0.364,3.429,0.288834837556782,0.529594280556792,0.168,0.259
"ENSMUSG00000020687","Cdc27",0.21,5.424,0.288866758426557,0.529594280556792,0.192,0.146
"ENSMUSG00000078656","Vps25",-0.196,5.599,0.288978844178021,0.529742298646148,0.188,0.139
"ENSMUSG00000062619","2310039H08Rik",-0.565,1.633,0.289021847353417,0.529763659461769,0.143,0.401
"ENSMUSG00000090083","Rnf8",-0.417,3.063,0.289296714002506,0.53020996455687,0.169,0.297
"ENSMUSG00000015126","Tsr3",-0.403,3.073,0.289403380980784,0.530347937513641,0.165,0.287
"ENSMUSG00000070985","Acnat1",-1.421,-1.604,0.289435597764912,0.530349461183201,0.12,0.95
"ENSMUSG00000004849","Ap1s1",0.214,5.93,0.289531041329902,0.530466826021108,0.222,0.149
"ENSMUSG00000024896","Minpp1",0.248,4.843,0.289878267348933,0.531045420822015,0.187,0.172
"ENSMUSG00000028868","Wasf2",0.182,7.623,0.289939618343021,0.531100235312777,0.274,0.128
"ENSMUSG00000073705","Apitd1",-0.739,0.622,0.290213706799192,0.531402301865601,0.133,0.517
"ENSMUSG00000043572","Pars2",-0.645,1.4,0.290220645550494,0.531402301865601,0.149,0.459
"ENSMUSG00000075704","Txnrd2",-0.482,2.716,0.290230313878425,0.531402301865601,0.172,0.345
"ENSMUSG00000099282","Txnrd2",-0.482,2.716,0.290204847977887,0.531402301865601,0.172,0.345
"ENSMUSG00000032246","Calml4",1.638,-1.721,0.290376790878664,0.531612894070169,0.142,0.896
"ENSMUSG00000030881","Arfip2",0.25,5.085,0.290790203949078,0.532312086050431,0.201,0.173
"ENSMUSG00000055407","Map6",-1.053,0.989,0.290921363356714,0.532494497183898,0.197,0.764
"ENSMUSG00000050567","Maml1",0.221,5.319,0.291016753977897,0.53261140568813,0.194,0.154
"ENSMUSG00000029830","Svopl",-1.898,-3.091,0.291239046871696,0.532960517006489,0.097,1.183
"ENSMUSG00000064307","Lrrc51",-0.931,-0.09,0.291336999134259,0.533082036964884,0.13,0.658
"ENSMUSG00000031998","1700128F08Rik",-1.432,-1.389,0.291432677610432,0.533082886798262,0.13,0.958
"ENSMUSG00000041872","Il17f",-1.204,-1.054,0.291495199077757,0.533082886798262,0.122,0.818
"ENSMUSG00000031312","Itgb1bp2",1.246,-0.728,0.291395016981011,0.533082886798262,0.149,0.744
"ENSMUSG00000028385","Snx30",-0.188,6.149,0.291487928340169,0.533082886798262,0.207,0.135
"ENSMUSG00000062825","Actg1",0.192,11.857,0.291457076170349,0.533082886798262,0.334,0.136
"ENSMUSG00000002664","Pspn",2.198,-2.737,0.29159449214965,0.533149072532437,0.14,0.928
"ENSMUSG00000003072","Atp5d",-0.184,6.493,0.291590330067942,0.533149072532437,0.221,0.132
"ENSMUSG00000047583","Tyw3",-0.685,1.589,0.291641997725422,0.533178240567369,0.166,0.492
"ENSMUSG00000031712","Il15",-0.777,1.348,0.291690938861565,0.533185851471055,0.171,0.562
"ENSMUSG00000035632","Cnot3",-0.212,5.591,0.291709267182501,0.533185851471055,0.197,0.153
"ENSMUSG00000051855","Mest",-1.086,-0.768,0.291994409214274,0.533649310718451,0.12,0.766
"ENSMUSG00000020386","Sar1b",-0.207,5.191,0.292183741924034,0.533937587437259,0.174,0.148
"ENSMUSG00000069721","Krtap3-2",4.231,-3.377,0.292323872172099,0.534074956979926,0.269,1.232
"ENSMUSG00000044359","P2ry4",-1.258,-1.898,0.292443240556559,0.534074956979926,0.097,0.792
"ENSMUSG00000003198","Zfp959",-0.542,1.794,0.292435792017515,0.534074956979926,0.144,0.388
"ENSMUSG00000022844","Pdia5",-0.559,2.203,0.29236806784808,0.534074956979926,0.167,0.402
"ENSMUSG00000025227","Mfsd13a",-0.258,4.592,0.292448548759336,0.534074956979926,0.175,0.186
"ENSMUSG00000023068","Nus1",0.192,7.133,0.292388143348077,0.534074956979926,0.26,0.136
"ENSMUSG00000037149","Ddx1",-0.189,5.86,0.292635613816091,0.534358828859337,0.194,0.136
"ENSMUSG00000045007","Tubg2",1.77,-2.477,0.292701661435395,0.534363945001654,0.116,0.917
"ENSMUSG00000050910","Cdr2l",-0.79,0.097,0.292678550067098,0.534363945001654,0.119,0.549
"ENSMUSG00000027939","Nup210l",-1.148,0.343,0.292792393220287,0.534384010791287,0.178,0.829
"ENSMUSG00000042015","Wdr41",0.222,5.684,0.292807524909251,0.534384010791287,0.213,0.155
"ENSMUSG00000000740","Rpl13",0.252,8.181,0.292753511192895,0.534384010791287,0.313,0.178
"ENSMUSG00000025016","Tm9sf3",0.186,7.601,0.29296197300497,0.534608144690927,0.274,0.132
"ENSMUSG00000039096","Rsad1",-0.483,2.591,0.292996710689467,0.534613801666192,0.165,0.348
"ENSMUSG00000039183","Nubp2",-0.21,5.221,0.293260565606929,0.53503746897278,0.177,0.151
"ENSMUSG00000086377","4930529C04Rik",1.561,-1.979,0.293368410775481,0.535176444487108,0.123,0.81
"ENSMUSG00000091155","Serpine3",-1.622,-2.454,0.293488431884359,0.535337599523088,0.102,1.089
"ENSMUSG00000022119","Rbm26",0.206,5.595,0.293712016360012,0.53564707886649,0.197,0.145
"ENSMUSG00000035011","Zbtb7a",-0.183,6.314,0.293721495607581,0.53564707886649,0.211,0.132
"ENSMUSG00000050241","Klre1",-1.752,-1.667,0.293909694309203,0.535701220411704,0.145,1.167
"ENSMUSG00000033233","Trim45",-0.543,1.708,0.293903934498142,0.535701220411704,0.14,0.39
"ENSMUSG00000002227","Mov10",-0.318,3.935,0.293817083083787,0.535701220411704,0.172,0.229
"ENSMUSG00000030967","Zranb1",-0.199,5.605,0.293884300414932,0.535701220411704,0.188,0.144
"ENSMUSG00000061665","Cd2ap",0.197,6.209,0.293850533317803,0.535701220411704,0.221,0.139
"ENSMUSG00000056763","Cspp1",-0.244,4.903,0.294052328535165,0.535903391672478,0.183,0.176
"ENSMUSG00000079654","Prrt4",-1.774,-2.71,0.294179880263188,0.536053001116664,0.102,1.177
"ENSMUSG00000042729","Wdr74",-0.374,3.615,0.294197865567283,0.536053001116664,0.179,0.271
"ENSMUSG00000025730","Rab40c",0.253,4.654,0.294406301238695,0.536317127892569,0.18,0.176
"ENSMUSG00000058594","Fbxo18",-0.206,6.369,0.294388746254298,0.536317127892569,0.228,0.15
"ENSMUSG00000097091","4930526L06Rik",-1.506,-1.998,0.294587366720872,0.536589126102113,0.112,0.972
"ENSMUSG00000057280","Musk",2.895,-2.934,0.294712339102999,0.536758903444975,0.185,1.134
"ENSMUSG00000043850","Clrn1",-1.248,-1.78,0.294803713654653,0.536809607040552,0.1,0.807
"ENSMUSG00000022019","Tdrd3",-0.291,4.079,0.294801359316022,0.536809607040552,0.167,0.209
"ENSMUSG00000050705","2310061I04Rik",-0.364,3.377,0.294919238851315,0.536927295429681,0.164,0.263
"ENSMUSG00000039968","Rsbn1l",-0.211,5.111,0.294931894672642,0.536927295429681,0.172,0.152
"ENSMUSG00000068697","Myoz1",1.29,-1.196,0.295011375662174,0.537014136156353,0.132,0.714
"ENSMUSG00000026914","Psmd14",0.21,6.027,0.295077364600488,0.537076401014546,0.221,0.149
"ENSMUSG00000052085","Dock8",-0.18,7.906,0.295256193571966,0.537344012814117,0.27,0.132
"ENSMUSG00000061887","Ssbp3",-0.303,3.974,0.295321686953593,0.537347460551504,0.167,0.219
"ENSMUSG00000024127","Prepl",-0.274,4.301,0.29529981662232,0.537347460551504,0.169,0.198
"ENSMUSG00000036450","Hif1an",0.253,4.475,0.295412293132153,0.537454449757441,0.17,0.176
"ENSMUSG00000044320","1700001O22Rik",1.905,-2.708,0.295464350498138,0.537491290205355,0.116,0.936
"ENSMUSG00000023809","Rps6ka2",0.204,5.355,0.29559549004293,0.537671968863878,0.182,0.143
"ENSMUSG00000030600","Lrfn1",1.1,-0.512,0.295704063629784,0.537713940314122,0.141,0.659
"ENSMUSG00000070425","Xndc1",-0.629,0.981,0.295747189486026,0.537713940314122,0.127,0.446
"ENSMUSG00000033373","Fntb",0.55,2.084,0.29566871526254,0.537713940314122,0.165,0.371
"ENSMUSG00000028261","Ndufaf4",-0.385,3.386,0.295774097970596,0.537713940314122,0.172,0.279
"ENSMUSG00000078942","Naip6",-0.214,6.768,0.295777670447376,0.537713940314122,0.248,0.156
"ENSMUSG00000025920","Stau2",-0.532,3.023,0.295854250186074,0.537795301166552,0.198,0.39
"ENSMUSG00000027552","E2f5",0.493,2.541,0.296039574700458,0.538074296363165,0.172,0.335
"ENSMUSG00000034518","Hmgxb4",-0.342,3.86,0.296091437092638,0.538110680145342,0.178,0.248
"ENSMUSG00000028785","Hpca",2.001,-2.407,0.296301263261991,0.538376209311949,0.139,0.972
"ENSMUSG00000030243","Recql",-0.282,4.23,0.296295505282704,0.538376209311949,0.17,0.204
"ENSMUSG00000018168","Ikzf3",-0.57,2.366,0.296469828756116,0.538624574381341,0.177,0.414
"ENSMUSG00000025812","Pard3",-0.713,1.15,0.296583188596475,0.538714685682385,0.15,0.514
"ENSMUSG00000032531","Amotl2",-0.645,1.813,0.296567402796055,0.538714685682385,0.167,0.469
