"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000024027","Glp1r",-2.783,2.446,3.55248306352705e-09,5.81851238646577e-08,1,0.361
"ENSMUSG00000045288","Ush1g",6.118,-0.956,3.64315875296642e-09,5.96034479600303e-08,0.999,0.492
"ENSMUSG00000040447","Spns2",-1.255,5.35,3.64564141618551e-09,5.96034479600303e-08,1,0.176
"ENSMUSG00000056515","Rab31",1.108,5.697,3.67091363124617e-09,5.99626575521182e-08,1,0.155
"ENSMUSG00000074882","Cyp2c68",7.908,-1.006,3.70389013053349e-09,6.04469544753013e-08,1,0.541
"ENSMUSG00000032231","Anxa2",1.159,9.033,3.70975913440198e-09,6.04883886151505e-08,1,0.164
"ENSMUSG00000020788","Atp2a3",-1.157,8.85,3.74270379269441e-09,6.09708266282522e-08,1,0.164
"ENSMUSG00000031770","Herpud1",-1.096,7.67,3.74916639147778e-09,6.10213784362028e-08,1,0.155
"ENSMUSG00000069763","Tmem100",-2.614,5.955,3.76501417971028e-09,6.12244561864436e-08,1,0.352
"ENSMUSG00000032754","Slc8b1",1.087,5.75,3.82086257118486e-09,6.20770552262986e-08,1,0.153
"ENSMUSG00000031387","Renbp",1.374,5.2,3.8468087497483e-09,6.24427472121789e-08,1,0.192
"ENSMUSG00000035780","Ugt2a3",7.826,-1.051,3.85361302680507e-09,6.24973455525779e-08,1,0.53
"ENSMUSG00000005360","Slc1a3",-2.434,2.868,3.9008240307608e-09,6.32065724306326e-08,1,0.323
"ENSMUSG00000074445","Sprr2a3",8.117,-0.832,3.91431156863463e-09,6.33685876405342e-08,1,0.573
"ENSMUSG00000001576","Ergic1",1.236,6.299,3.93525578820223e-09,6.36509226508506e-08,1,0.174
"ENSMUSG00000026414","Tnnt2",2.722,2.164,3.95643856780033e-09,6.39366104497555e-08,1,0.352
"ENSMUSG00000029778","Adcyap1r1",-3.161,2.109,4.03233019282333e-09,6.50472874089192e-08,1,0.404
"ENSMUSG00000019558","Slc6a8",1.334,4.984,4.02879004683247e-09,6.50472874089192e-08,1,0.186
"ENSMUSG00000027827","Kcnab1",2.682,1.644,4.0362458852146e-09,6.50526799104153e-08,0.998,0.342
"ENSMUSG00000018168","Ikzf3",-1.185,7.426,4.1254260022133e-09,6.64310619718106e-08,1,0.168
"ENSMUSG00000046997","Spsb4",4.425,-0.106,4.15771118006848e-09,6.68916438217572e-08,0.997,0.473
"ENSMUSG00000103585","Pcdhgb4",-3.361,0.715,4.18681644078104e-09,6.73002954250857e-08,0.996,0.4
"ENSMUSG00000038233","Fam198a",-3.609,0.828,4.25755402719694e-09,6.83768446949648e-08,0.999,0.429
"ENSMUSG00000026600","Soat1",1.328,7.049,4.26864240701294e-09,6.84943645591724e-08,1,0.188
"ENSMUSG00000021759","Plpp1",-1.864,4.611,4.28325371775172e-09,6.86681558069216e-08,1,0.258
"ENSMUSG00000007613","Tgfbr1",1.344,6.79,4.28709648216633e-09,6.86691538818953e-08,1,0.19
"ENSMUSG00000047728","BC025446",8.15,-0.749,4.38220029742566e-09,7.01306486365107e-08,1,0.58
"ENSMUSG00000022894","Adamts5",-2.222,3.054,4.4017266003286e-09,7.03192277646163e-08,1,0.298
"ENSMUSG00000020473","Aebp1",-1.819,6.327,4.39935124335688e-09,7.03192277646163e-08,1,0.254
"ENSMUSG00000021313","Ryr2",-2.572,1.955,4.40668229586802e-09,7.03365353445929e-08,0.999,0.332
"ENSMUSG00000041378","Cldn5",-2.305,5.894,4.43622597222909e-09,7.07459249864523e-08,1,0.316
"ENSMUSG00000021306","Gpr137b",1.373,6.644,4.48379195032306e-09,7.1441751741814e-08,1,0.194
"ENSMUSG00000035678","Tnfsf9",1.422,4.87,4.51758144466126e-09,7.19170458902955e-08,1,0.199
"ENSMUSG00000048480","Cxcr1",3.501,1.162,4.58452620061034e-09,7.29188563116342e-08,1,0.43
"ENSMUSG00000020097","Sgpl1",1.172,7.38,4.63702243626699e-09,7.36893049276935e-08,1,0.167
"ENSMUSG00000003534","Ddr1",1.275,5.066,4.65040493601629e-09,7.38373734770977e-08,1,0.179
"ENSMUSG00000022464","Slc38a4",-3.344,2.42,4.81627956536509e-09,7.64042812447961e-08,1,0.429
"ENSMUSG00000004473","Clec11a",-2.648,3.135,4.89939107554348e-09,7.76549210263278e-08,1,0.353
"ENSMUSG00000044199","S1pr4",-1.067,5.693,4.91283837726789e-09,7.78001711287654e-08,1,0.151
"ENSMUSG00000062309","Rpp25",4.582,-0.3,4.93439419455586e-09,7.80734635452201e-08,0.996,0.465
"ENSMUSG00000026700","Tnfsf4",3.692,0.63,4.95099150106362e-09,7.82228653333184e-08,0.998,0.432
"ENSMUSG00000016283","H2-M2",2.778,3.411,4.9524496329727e-09,7.82228653333184e-08,1,0.369
"ENSMUSG00000044708","Kcnj10",2.819,1.399,4.96340323799503e-09,7.83277640442587e-08,0.997,0.356
"ENSMUSG00000022505","Emp2",-1.436,6.962,4.96920529079767e-09,7.83512542552508e-08,1,0.203
"ENSMUSG00000020676","Ccl11",-3.258,3.048,4.98670503649195e-09,7.8558985501162e-08,1,0.421
"ENSMUSG00000032198","Dock6",-2.442,5.115,5.06826762906335e-09,7.97747081579781e-08,1,0.334
"ENSMUSG00000036019","Tmtc2",-1.9,3.936,5.07423507519115e-09,7.97994856327031e-08,1,0.262
"ENSMUSG00000038151","Prdm1",1.188,5.698,5.24912741173123e-09,8.24785037255069e-08,1,0.168
"ENSMUSG00000074794","Arrdc3",-1.172,6.799,5.26471843703694e-09,8.26519841748824e-08,1,0.167
"ENSMUSG00000006567","Atp7b",-1.914,4.613,5.34905714024736e-09,8.39035180444327e-08,1,0.266
"ENSMUSG00000020627","Klhl29",-3.181,1.955,5.40972294382391e-09,8.47818874474699e-08,1,0.407
"ENSMUSG00000030844","Rgs10",1.068,5.494,5.45725607465842e-09,8.537949986227e-08,1,0.151
"ENSMUSG00000033307","Mif",1.043,5.842,5.45651282024561e-09,8.537949986227e-08,1,0.148
"ENSMUSG00000025347","Mettl7b",5.211,-0.242,5.54117797680627e-09,8.66178629696291e-08,0.999,0.538
"ENSMUSG00000001300","Efnb2",-1.767,6.02,5.6407177374302e-09,8.80980197615496e-08,1,0.249
"ENSMUSG00000001504","Irx2",-1.772,3.847,5.6823047933372e-09,8.86712923248943e-08,1,0.245
"ENSMUSG00000030325","Klrb1c",-1.1,5.658,5.85044169505162e-09,9.12166720591568e-08,1,0.156
"ENSMUSG00000009628","Tex15",-2.084,2.964,6.01940668811066e-09,9.37705858343414e-08,1,0.283
"ENSMUSG00000030365","Clec2i",-1.189,5.453,6.11744936584953e-09,9.52162384586897e-08,1,0.169
"ENSMUSG00000039753","Fbxl5",1.186,7.199,6.14299987451807e-09,9.55320631170772e-08,1,0.17
"ENSMUSG00000045092","S1pr1",-1.612,7.919,6.366810113495e-09,9.89279203605844e-08,1,0.229
"ENSMUSG00000066152","Slc31a2",1.2,4.824,6.49517501130632e-09,1.00836204192622e-07,1,0.17
"ENSMUSG00000037738","Nek5",-8.063,-0.812,6.61185739459452e-09,1.0256001512845e-07,1,0.578
"ENSMUSG00000021770","Samd8",1.115,5.806,6.68559389590673e-09,1.03615296523251e-07,1,0.159
"ENSMUSG00000021294","Kif26a",-2.657,3.258,6.7029653602365e-09,1.03795961469169e-07,1,0.358
"ENSMUSG00000022594","Lynx1",-2.021,4.209,6.71189799633605e-09,1.03845754008048e-07,1,0.28
"ENSMUSG00000042251","Pm20d1",-2.914,1.601,6.76370514962673e-09,1.04558247096017e-07,0.999,0.371
"ENSMUSG00000021361","Tmem14c",1.252,6.026,6.79728520400543e-09,1.04988000378873e-07,1,0.179
"ENSMUSG00000020085","Aifm2",1.638,4.329,6.82526313847627e-09,1.05330568944166e-07,1,0.23
"ENSMUSG00000022876","Samsn1",1.559,6.864,7.1081530185289e-09,1.09603133640542e-07,1,0.222
"ENSMUSG00000030020","Prickle2",-1.663,4.409,7.1253195280935e-09,1.09774642839941e-07,1,0.234
"ENSMUSG00000029438","Bcl7a",-1.395,4.932,7.18835243681482e-09,1.10651892934156e-07,1,0.198
"ENSMUSG00000026840","Lamc3",-3.919,3.364,7.23638495476714e-09,1.11296948618451e-07,1,0.501
"ENSMUSG00000022097","Sftpc",-3.348,12.6,7.2661252358582e-09,1.11659812846132e-07,1,0.445
"ENSMUSG00000042453","Reln",-2.377,2.422,7.61857664929101e-09,1.16977029803653e-07,1,0.319
"ENSMUSG00000028044","Cks1b",1.786,3.854,7.83840895933499e-09,1.20250726636284e-07,1,0.249
"ENSMUSG00000021789","Sftpa1",-3.649,10.535,8.07919954755409e-09,1.23840152389681e-07,1,0.479
"ENSMUSG00000046546","Fam43a",-1.444,6.572,8.32905265728164e-09,1.27562320798367e-07,1,0.207
"ENSMUSG00000052310","Slc39a1",1.114,6.492,8.59502741152236e-09,1.31524918199572e-07,1,0.161
"ENSMUSG00000027287","Snap23",1.223,6.918,8.61202612581468e-09,1.31674109889981e-07,1,0.177
"ENSMUSG00000028771","Ptpn12",1.228,6.986,8.6276145315578e-09,1.31701262001817e-07,1,0.178
"ENSMUSG00000031838","Ifi30",1.287,7.758,8.62830333528748e-09,1.31701262001817e-07,1,0.186
"ENSMUSG00000001418","Glmp",1.102,6.754,8.82667796435619e-09,1.34616102892163e-07,1,0.16
"ENSMUSG00000028613","Lrp8",1.668,3.492,8.88478333709095e-09,1.3538859440849e-07,1,0.232
"ENSMUSG00000000385","Tmprss2",1.987,4.665,9.03036271881394e-09,1.37491624831967e-07,1,0.28
"ENSMUSG00000030468","Siglecg",-1.448,7.249,9.05530424284569e-09,1.37755901396189e-07,1,0.209
"ENSMUSG00000044499","Hs3st5",7.527,-1.326,9.13861378400466e-09,1.38906929516871e-07,1,0.502
"ENSMUSG00000024548","Setbp1",-1.368,4.403,9.2069730799842e-09,1.39828979117753e-07,1,0.194
"ENSMUSG00000038235","F11r",1.132,6.413,9.28100536001263e-09,1.40835573399557e-07,1,0.164
"ENSMUSG00000032946","Rasgrp2",-1.237,6.564,9.5350137375177e-09,1.44569273395886e-07,1,0.179
"ENSMUSG00000030483","Cyp2b10",-2.199,3.295,9.83761702991933e-09,1.49032923879445e-07,1,0.303
"ENSMUSG00000056413","Adap1",1.248,4.991,1.00219327554463e-08,1.51698655474938e-07,1,0.179
"ENSMUSG00000041731","Pgm5",-3.074,2.492,1.00966477453464e-08,1.52702339422542e-07,1,0.408
"ENSMUSG00000032377","Plscr4",-1.395,4.052,1.01162499581489e-08,1.52871517670396e-07,1,0.197
"ENSMUSG00000025464","Paox",1.763,3.723,1.01959821575122e-08,1.53948312476352e-07,1,0.247
"ENSMUSG00000040713","Creg1",1.658,7.019,1.03465336243161e-08,1.56091724877141e-07,1,0.239
"ENSMUSG00000029765","Plxna4",-1.771,3.644,1.05217560308688e-08,1.58603466012199e-07,1,0.249
"ENSMUSG00000029561","Oasl2",1.64,5.689,1.06211658637058e-08,1.59969201283875e-07,1,0.235
"ENSMUSG00000040693","Slco4c1",-2.415,4.4,1.07997779478349e-08,1.62524578827235e-07,1,0.336
"ENSMUSG00000042607","Asb4",3.233,0.414,1.11739161712123e-08,1.68015739514817e-07,0.983,0.389
"ENSMUSG00000043760","Pkhd1",4.193,1.656,1.13179564358351e-08,1.70040827709271e-07,1,0.52
"ENSMUSG00000030895","Hpx",3.17,1.63,1.15104976626715e-08,1.72790644251871e-07,1,0.409
"ENSMUSG00000036432","Siah2",-1.032,5.45,1.162116448727e-08,1.74307870971736e-07,1,0.149
"ENSMUSG00000001542","Ell2",1.542,6.829,1.16420447784134e-08,1.74476981316089e-07,1,0.223
"ENSMUSG00000024011","Pi16",-1.989,6.42,1.18020132889844e-08,1.76587447096775e-07,1,0.284
"ENSMUSG00000006273","Atp6v1b2",1.162,7.43,1.18023101065561e-08,1.76587447096775e-07,1,0.17
"ENSMUSG00000022546","Gpt",-1.649,4.14,1.21624683621317e-08,1.81826399448362e-07,1,0.234
"ENSMUSG00000022475","Hdac7",-1.091,7.387,1.22294683115962e-08,1.82677682904468e-07,1,0.16
"ENSMUSG00000045664","Cdc42ep2",1.609,3.859,1.24581930875045e-08,1.85941346952697e-07,1,0.228
"ENSMUSG00000051669","AU021092",-1.879,3.373,1.2766006952817e-08,1.90379105329201e-07,1,0.263
"ENSMUSG00000003812","Dnase2a",1.282,5.509,1.29110542688944e-08,1.92384240968169e-07,1,0.186
"ENSMUSG00000093973","Mrgpra2a",2.563,2.392,1.29429658898613e-08,1.92701665920853e-07,1,0.348
"ENSMUSG00000015980","Lrrc27",2.631,1.437,1.31725727733656e-08,1.95799191371042e-07,0.995,0.346
"ENSMUSG00000058470","Gm8369",-1.282,6.39,1.31621358894599e-08,1.95799191371042e-07,1,0.187
"ENSMUSG00000056214","Pard6g",-1.87,3.145,1.33749730545596e-08,1.9864514355112e-07,1,0.261
"ENSMUSG00000079659","Tmem243",-1.136,5.262,1.37537185200758e-08,2.04103384966222e-07,1,0.165
"ENSMUSG00000052688","Rab7b",1.496,4.786,1.39790749406359e-08,2.07109231012814e-07,1,0.216
"ENSMUSG00000104463","Mat2a",-1.176,5.44,1.39746240236772e-08,2.07109231012814e-07,1,0.171
"ENSMUSG00000053907","Mat2a",-1.176,5.44,1.40387089435541e-08,2.07823234923159e-07,1,0.171
"ENSMUSG00000097077","Gm16712",2.262,2.763,1.40729975903451e-08,2.07991804907264e-07,1,0.313
"ENSMUSG00000090958","Lrrc32",-1.595,5.006,1.40694350910315e-08,2.07991804907264e-07,1,0.231
"ENSMUSG00000019232","Etnppl",5.133,-0.234,1.41168500998327e-08,2.08470296921432e-07,0.999,0.534
"ENSMUSG00000001435","Col18a1",1.517,6.179,1.42741962925976e-08,2.10622665685413e-07,1,0.221
"ENSMUSG00000022094","Slc39a14",1.163,4.877,1.43943102759916e-08,2.12222607023629e-07,1,0.169
"ENSMUSG00000034037","Fgd5",-2.194,4.512,1.44596947945941e-08,2.1301370336497e-07,1,0.311
"ENSMUSG00000030340","Scnn1a",-1.395,5.541,1.46804955414474e-08,2.16091183966653e-07,1,0.203
"ENSMUSG00000061740","Cyp2d22",-2.003,4.329,1.50650935184822e-08,2.21572760056445e-07,1,0.286
"ENSMUSG00000026421","Csrp1",-1.101,7.605,1.51327093534173e-08,2.22387162374977e-07,1,0.163
"ENSMUSG00000070808","Gltscr1",-5.246,3.335,1.51785735626922e-08,2.22880848983623e-07,1,0.634
"ENSMUSG00000031163","Glod5",6.03,-1.037,1.5443543916149e-08,2.26588474711575e-07,0.997,0.51
"ENSMUSG00000024713","Pcsk5",-2.423,3.517,1.58184187401687e-08,2.31901338173063e-07,1,0.339
"ENSMUSG00000015942","Gtf2ird2",1.455,5.916,1.60659534146819e-08,2.35340304697002e-07,1,0.213
"ENSMUSG00000032735","Ablim3",-1.887,3.67,1.61127303488328e-08,2.35835321560193e-07,1,0.268
"ENSMUSG00000054252","Fgfr3",-2.459,4.589,1.62296872103221e-08,2.37355908605709e-07,1,0.346
"ENSMUSG00000000915","Hip1r",-1.076,7.809,1.62914881905266e-08,2.3806805429825e-07,1,0.159
"ENSMUSG00000078780","Gm5150",2.124,2.493,1.65340813185125e-08,2.41418852949728e-07,0.999,0.294
"ENSMUSG00000046337","Fam178b",-3.506,0.646,1.65828975748187e-08,2.41742978771273e-07,0.996,0.435
"ENSMUSG00000044447","Dock5",1.079,6.265,1.6572773598504e-08,2.41742978771273e-07,1,0.159
"ENSMUSG00000000305","Cdh4",-3.378,2.114,1.66647878263047e-08,2.42686085083621e-07,1,0.446
"ENSMUSG00000071176","Arhgef10",-1.369,4.537,1.66743137075731e-08,2.42686085083621e-07,1,0.199
"ENSMUSG00000053820","Bcl2a1c",2.721,1.334,1.70333859600633e-08,2.47713709030096e-07,0.995,0.357
"ENSMUSG00000043333","Rhbdl2",2.967,1.251,1.74372684970807e-08,2.53384435984779e-07,0.997,0.385
"ENSMUSG00000035275","Raver2",-1.834,3.438,1.75902216064199e-08,2.55402706042375e-07,1,0.26
"ENSMUSG00000036242","3632451O06Rik",-3.22,1.653,1.78659267899652e-08,2.59198637550262e-07,1,0.424
"ENSMUSG00000031841","Cdh13",1.513,3.931,1.81663376131053e-08,2.63346653155982e-07,1,0.218
"ENSMUSG00000031990","Jam3",-2.267,2.235,1.82838139610026e-08,2.64838274950279e-07,0.998,0.31
"ENSMUSG00000044770","Scml4",-1.013,5.775,1.8402817287982e-08,2.66349620094745e-07,1,0.149
"ENSMUSG00000020261","Slc36a1",1.099,5.572,1.84362573638914e-08,2.66621161431308e-07,1,0.162
"ENSMUSG00000000794","Kcnn3",2.622,4.551,1.85663751573263e-08,2.68289290658452e-07,1,0.368
"ENSMUSG00000040653","Ppp1r14c",-3.756,3.375,1.93633467360562e-08,2.79583330774025e-07,1,0.497
"ENSMUSG00000004655","Aqp1",-1.845,7.472,1.95031539614839e-08,2.81378307034466e-07,1,0.269
"ENSMUSG00000026921","Egfl7",-2.248,6.484,2.00370756851521e-08,2.88851938686589e-07,1,0.323
"ENSMUSG00000027712","Anxa5",1.141,7.879,2.03379106055817e-08,2.92956231752407e-07,1,0.17
"ENSMUSG00000029695","Aass",-2.93,1.681,2.04926230869634e-08,2.94950876189859e-07,0.999,0.389
"ENSMUSG00000028410","Dnaja1",-1.181,9.115,2.10837630801339e-08,3.03218901494499e-07,1,0.176
"ENSMUSG00000062184","Hs6st2",2.993,2.02,2.11119434276295e-08,3.03383971850841e-07,1,0.404
"ENSMUSG00000031209","Heph",-2.964,2.354,2.16078396443443e-08,3.10207768479144e-07,1,0.404
"ENSMUSG00000046410","Kcnk6",1.421,4.195,2.16209554555492e-08,3.10207768479144e-07,1,0.207
"ENSMUSG00000061535","C1qtnf7",-3.128,3.659,2.17205732212658e-08,3.11391074973221e-07,1,0.43
"ENSMUSG00000022797","Tfrc",-1.184,6.834,2.18656304876535e-08,3.13223432316829e-07,1,0.176
"ENSMUSG00000025236","Adpgk",1.507,3.681,2.23056720578757e-08,3.19275198785858e-07,0.999,0.217
"ENSMUSG00000045381","Olfr433",7.382,-1.459,2.27279237129866e-08,3.25062997104479e-07,0.999,0.499
"ENSMUSG00000026748","Plxdc2",-1.572,6.124,2.28287501011423e-08,3.26248164309323e-07,1,0.232
"ENSMUSG00000032348","Gsta4",1.574,4.955,2.34542192322547e-08,3.34923300420342e-07,1,0.231
"ENSMUSG00000040613","Apobec1",1.028,5.505,2.36326419245895e-08,3.37206054923994e-07,1,0.152
"ENSMUSG00000062760","1810041L15Rik",-4.157,-0.197,2.38280682132316e-08,3.39727653865886e-07,0.99,0.468
"ENSMUSG00000033863","Klf9",-1.326,5.381,2.44262477301616e-08,3.4751240683331e-07,1,0.196
"ENSMUSG00000041926","Rnpep",1.051,6.378,2.44035495789266e-08,3.4751240683331e-07,1,0.157
"ENSMUSG00000024644","Cndp2",1.301,6.934,2.44314767411439e-08,3.4751240683331e-07,1,0.194
"ENSMUSG00000020250","Txnrd1",1.403,7.578,2.55944975126498e-08,3.63770307370713e-07,1,0.209
"ENSMUSG00000039672","Kcne2",-2.717,2.99,2.57813257689691e-08,3.66139172218573e-07,1,0.378
"ENSMUSG00000036585","Fgf1",-1.263,4.848,2.60755803393421e-08,3.70028782252977e-07,1,0.187
"ENSMUSG00000032609","Klhdc8b",-1.637,4.044,2.61678726015333e-08,3.71048585428768e-07,1,0.239
"ENSMUSG00000042268","Slc26a9",-2.364,4.58,2.66905365694277e-08,3.78164513453264e-07,1,0.339
"ENSMUSG00000002233","Rhoc",1.089,5.751,2.70897320946264e-08,3.83521351338109e-07,1,0.162
"ENSMUSG00000004837","Grap",-1.134,6.602,2.76477334484663e-08,3.91116378783443e-07,1,0.17
"ENSMUSG00000059895","Ptp4a3",-1.294,6.963,2.79283617009258e-08,3.94778803062736e-07,1,0.194
"ENSMUSG00000073491","Ifi213",-1.154,6.138,2.7979390213603e-08,3.95192569082337e-07,1,0.173
"ENSMUSG00000052151","Plpp2",1.499,4.055,2.80187508796958e-08,3.95441018631542e-07,1,0.219
"ENSMUSG00000019647","Sema6a",-2.148,3.613,2.82214501885971e-08,3.97683802347306e-07,1,0.309
"ENSMUSG00000063856","Gpx1",1.07,8.001,2.82199571278929e-08,3.97683802347306e-07,1,0.161
"ENSMUSG00000063146","Clip2",1.06,5.401,2.82862449149152e-08,3.98287870259318e-07,1,0.158
"ENSMUSG00000020482","Ccdc117",-1.023,6.526,2.937821750315e-08,4.13343100485838e-07,1,0.154
"ENSMUSG00000090394","4930523C07Rik",-1.148,6.675,2.94292148442583e-08,4.13740138104572e-07,1,0.172
"ENSMUSG00000048583","Igf2",-2.393,2.727,3.00144693155121e-08,4.21641779309328e-07,1,0.337
"ENSMUSG00000026303","Mlph",1.469,4.875,3.02717577334374e-08,4.24905174851632e-07,1,0.218
"ENSMUSG00000053398","Phgdh",0.996,5.768,3.02935587663986e-08,4.24905174851632e-07,1,0.149
"ENSMUSG00000055994","Nod2",1.542,4.257,3.13198484095167e-08,4.38961208727208e-07,1,0.227
"ENSMUSG00000060470","Adgrg3",1.967,3.97,3.16551014998782e-08,4.43317859401533e-07,1,0.286
"ENSMUSG00000049044","Rapgef4",-1.329,4.367,3.19008204278871e-08,4.46414870764362e-07,1,0.196
"ENSMUSG00000018927","Ccl6",2.063,9.379,3.26712069572006e-08,4.56843574419239e-07,1,0.304
"ENSMUSG00000054169","Ceacam10",3.336,1.344,3.27144835056103e-08,4.57096829535313e-07,0.999,0.44
"ENSMUSG00000066861","Oas1g",2.135,2.268,3.27668568760727e-08,4.57476701227506e-07,0.997,0.3
"ENSMUSG00000029522","Pla2g1b",-3.819,1.783,3.28794587788473e-08,4.5869622830951e-07,1,0.499
"ENSMUSG00000037548","H2-DMb2",-1.491,7.543,3.34701668259278e-08,4.66578749214238e-07,1,0.224
"ENSMUSG00000029321","Slc10a6",-2.623,2.964,3.35531308830182e-08,4.67376586931857e-07,1,0.371
"ENSMUSG00000068749","Psma5",0.981,5.685,3.36085566075627e-08,4.67789902084115e-07,1,0.147
"ENSMUSG00000073412","Lst1",1.372,4.216,3.37335380365732e-08,4.69169973121222e-07,1,0.203
"ENSMUSG00000026994","Galnt3",1.792,3.754,3.38249602387332e-08,4.70081543822762e-07,1,0.262
"ENSMUSG00000040640","Erc2",3.724,0.561,3.40712654549556e-08,4.73142557892824e-07,0.997,0.469
"ENSMUSG00000029186","Pi4k2b",-1.252,5.761,3.49004507208105e-08,4.84287079368069e-07,1,0.188
"ENSMUSG00000042485","Mustn1",-2.262,3.655,3.49412448689802e-08,4.84483031908517e-07,1,0.326
"ENSMUSG00000038612","Mcl1",1.135,10.134,3.50769029261058e-08,4.85993031845756e-07,1,0.172
"ENSMUSG00000027555","Car13",1.937,2.943,3.54573305817964e-08,4.90889445646151e-07,0.999,0.279
"ENSMUSG00000038216","Pnmt",-4.045,0.348,3.60889536028357e-08,4.99253429734888e-07,0.998,0.494
"ENSMUSG00000020357","Flt4",-1.969,4.299,3.61475797516658e-08,4.99683895440835e-07,1,0.289
"ENSMUSG00000016763","Scube1",-2.704,3.115,3.69157207540455e-08,5.09914183860443e-07,1,0.383
"ENSMUSG00000073982","Rhog",1.114,7.057,3.69572259794827e-08,5.10099584111948e-07,1,0.169
"ENSMUSG00000025936","Gm4956",-1.862,3.302,3.7748511163488e-08,5.20625631566892e-07,1,0.27
"ENSMUSG00000021775","Nr1d2",-1.267,6.564,3.8351552045277e-08,5.2854141984098e-07,1,0.191
"ENSMUSG00000035407","Kank4",-2.884,2.155,3.84311894936294e-08,5.29237396483915e-07,1,0.4
"ENSMUSG00000034271","Jdp2",1.77,6.432,3.93020490254353e-08,5.40820014013641e-07,1,0.264
"ENSMUSG00000024678","Ms4a4d",-2.792,3.448,3.95529341725968e-08,5.43860330288454e-07,1,0.396
"ENSMUSG00000059495","Arhgef12",-1.096,6.496,4.00527691109257e-08,5.50316564395503e-07,1,0.166
"ENSMUSG00000021749","Oit1",4.22,0.267,4.0510642086522e-08,5.56186925819793e-07,0.998,0.509
"ENSMUSG00000041771","Slc24a4",-2.795,3.056,4.05650253048847e-08,5.56512930240125e-07,1,0.395
"ENSMUSG00000021608","Lpcat1",-1.94,7.679,4.23014248943211e-08,5.79896665494679e-07,1,0.289
"ENSMUSG00000032334","Loxl1",-1.708,5.461,4.25231505254949e-08,5.82496610969148e-07,1,0.256
"ENSMUSG00000040270","Bach2",-1.7,6.788,4.26402470625537e-08,5.83660472979824e-07,1,0.255
"ENSMUSG00000100969","1700030N03Rik",3.092,1.531,4.32266313942963e-08,5.91241364944276e-07,0.999,0.417
"ENSMUSG00000024334","H2-Oa",-1.279,5.62,4.36920120644449e-08,5.97157040736326e-07,1,0.193
"ENSMUSG00000023456","Tpi1",1.126,6.868,4.37481158984396e-08,5.97474268555832e-07,1,0.171
"ENSMUSG00000030934","Oat",-1.154,6.942,4.40027216345662e-08,6.00499951743246e-07,1,0.176
"ENSMUSG00000032649","Colgalt2",-2.917,2.155,4.48054433971047e-08,6.10995550949708e-07,1,0.405
"ENSMUSG00000001911","Nfix",-1.366,6.076,4.51181397470648e-08,6.14798117303589e-07,1,0.207
"ENSMUSG00000029859","Epha1",-2.073,2.832,4.60098173550281e-08,6.26478502576259e-07,0.999,0.299
"ENSMUSG00000038650","Rnh1",1.097,7.325,4.61101828997493e-08,6.2737480313936e-07,1,0.168
"ENSMUSG00000022261","Sdc2",-1.614,4.555,4.61673711915896e-08,6.27682732278468e-07,1,0.241
"ENSMUSG00000020695","Mrc2",-1.824,4.943,4.63584809765071e-08,6.29809609915688e-07,1,0.272
"ENSMUSG00000092572","Serpinb10",-3.066,0.859,4.75369224408301e-08,6.45336815556979e-07,0.992,0.4
"ENSMUSG00000040133","Gpr176",2.624,1.929,4.76769772164757e-08,6.46754752920138e-07,0.999,0.366
"ENSMUSG00000022144","Gdnf",-2.775,2.008,4.78554724584014e-08,6.48691643085375e-07,1,0.384
"ENSMUSG00000017002","Slpi",1.337,6.899,4.79024188564415e-08,6.4884380022998e-07,1,0.203
"ENSMUSG00000021913","Ogdhl",3.661,0.463,4.86265485084928e-08,6.58161421094085e-07,0.995,0.46
"ENSMUSG00000036620","Mgat4b",0.989,5.451,4.90041961768744e-08,6.6277901664687e-07,1,0.15
"ENSMUSG00000005583","Mef2c",-2.055,4.507,4.91826757369166e-08,6.64698007503984e-07,1,0.303
"ENSMUSG00000062906","Hdac10",-1.165,5.6,4.99887344295975e-08,6.75089496044021e-07,1,0.177
"ENSMUSG00000089874","9230117E06Rik",-4.377,-0.575,5.03673422106383e-08,6.79192579000768e-07,0.98,0.479
"ENSMUSG00000020057","Dram1",-2.1,7.229,5.03459486357957e-08,6.79192579000768e-07,1,0.313
